1,1,9.99000999000999E-4,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
407,1,0.4065934065934066,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
407,2,0.4065934065934066,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Your Dorm, Invitations: Custom, Printed, Music: DJ, Cleanup: Special Equiment])
408,1,0.4075924075924076,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
408,2,0.4075924075924076,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Catering, Location: Your Dorm, Invitations: Custom, Handmade, Music: DJ, Cleanup: Water and Soap])
409,1,0.4085914085914086,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
409,2,0.4085914085914086,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Catering, Location: Party Tent, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
410,1,0.4095904095904096,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
410,2,0.4095904095904096,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Catering, Location: Party Room, Invitations: Custom, Handmade, Music: Band, Cleanup: Hired Help])
411,1,0.41058941058941056,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
411,2,0.41058941058941056,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Special Equiment])
412,1,0.4115884115884116,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
412,2,0.4115884115884116,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
413,1,0.4125874125874126,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
413,2,0.4125874125874126,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Your Dorm, Invitations: Custom, Printed, Music: DJ, Cleanup: Special Equiment])
414,1,0.41358641358641357,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
414,2,0.41358641358641357,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Party Tent, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
415,1,0.4145854145854146,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
415,2,0.4145854145854146,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Tent, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
416,1,0.4155844155844156,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
416,2,0.4155844155844156,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Tent, Invitations: Photo, Music: MP3, Cleanup: Hired Help])
417,1,0.4165834165834166,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
417,2,0.4165834165834166,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: Band, Cleanup: Special Equiment])
418,1,0.4175824175824176,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
418,2,0.4175824175824176,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Ballroom, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
419,1,0.41858141858141856,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
419,2,0.41858141858141856,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
420,1,0.4195804195804196,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
420,2,0.4195804195804196,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Catering, Location: Ballroom, Invitations: Custom, Printed, Music: DJ, Cleanup: Hired Help])
421,1,0.4205794205794206,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
421,2,0.4205794205794206,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Ballroom, Invitations: Custom, Printed, Music: DJ, Cleanup: Special Equiment])
422,1,0.42157842157842157,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
422,2,0.42157842157842157,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Catering, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Water and Soap])
423,1,0.4225774225774226,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
423,2,0.4225774225774226,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Catering, Location: Your Dorm, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
424,1,0.42357642357642356,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
424,2,0.42357642357642356,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Catering, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
425,1,0.4245754245754246,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
425,2,0.4245754245754246,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Hired Help])
426,1,0.4255744255744256,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
426,2,0.4255744255744256,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Non-Alcoholic, Location: Your Dorm, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
427,1,0.42657342657342656,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
427,2,0.42657342657342656,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Your Dorm, Invitations: Custom, Handmade, Music: MP3, Cleanup: Hired Help])
428,1,0.4275724275724276,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
428,2,0.4275724275724276,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Your Dorm, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
429,1,0.42857142857142855,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
429,2,0.42857142857142855,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Your Dorm, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
430,1,0.42957042957042957,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
430,2,0.42957042957042957,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Your Dorm, Invitations: Photo, Music: MP3, Cleanup: Hired Help])
431,1,0.4305694305694306,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
431,2,0.4305694305694306,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Tent, Invitations: Photo, Music: Band, Cleanup: Specialized Materials])
432,1,0.43156843156843155,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
432,2,0.43156843156843155,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
433,1,0.4325674325674326,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
433,2,0.4325674325674326,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Photo, Music: Band, Cleanup: Special Equiment])
434,1,0.43356643356643354,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
434,2,0.43356643356643354,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Ballroom, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
435,1,0.43456543456543456,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
435,2,0.43456543456543456,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Catering, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Hired Help])
436,1,0.4355644355644356,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
436,2,0.4355644355644356,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Your Dorm, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
437,1,0.43656343656343655,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
437,2,0.43656343656343655,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Custom, Handmade, Music: DJ, Cleanup: Special Equiment])
438,1,0.43756243756243757,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
438,2,0.43756243756243757,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Catering, Location: Your Dorm, Invitations: Custom, Printed, Music: DJ, Cleanup: Special Equiment])
439,1,0.4385614385614386,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
439,2,0.4385614385614386,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Special Equiment])
440,1,0.43956043956043955,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
440,2,0.43956043956043955,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Catering, Location: Party Tent, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
441,1,0.4405594405594406,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
441,2,0.4405594405594406,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Catering, Location: Party Room, Invitations: Custom, Handmade, Music: Band, Cleanup: Hired Help])
442,1,0.44155844155844154,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
442,2,0.44155844155844154,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Your Dorm, Invitations: Custom, Handmade, Music: Band, Cleanup: Specialized Materials])
443,1,0.44255744255744256,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
443,2,0.44255744255744256,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Custom, Handmade, Music: MP3, Cleanup: Specialized Materials])
444,1,0.4435564435564436,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
444,2,0.4435564435564436,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Custom, Handmade, Music: MP3, Cleanup: Hired Help])
445,1,0.44455544455544455,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
445,2,0.44455544455544455,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Custom, Handmade, Music: MP3, Cleanup: Special Equiment])
446,1,0.44555444555444557,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
446,2,0.44555444555444557,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Tent, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
447,1,0.44655344655344653,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
447,2,0.44655344655344653,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
448,1,0.44755244755244755,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
448,2,0.44755244755244755,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Hired Help])
449,1,0.4485514485514486,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
449,2,0.4485514485514486,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Ballroom, Invitations: Plain, Music: DJ, Cleanup: Special Equiment])
450,1,0.44955044955044954,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
450,2,0.44955044955044954,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Finger-Food, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Photo, Music: MP3, Cleanup: Specialized Materials])
451,1,0.45054945054945056,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
451,2,0.45054945054945056,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Handmade Food, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Photo, Music: MP3, Cleanup: Hired Help])
452,1,0.4515484515484515,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
452,2,0.4515484515484515,ConcederNegotiationParty@25,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Ballroom, Invitations: Photo, Music: MP3, Cleanup: Special Equiment])
453,1,0.45254745254745254,BoulwareNegotiationParty@24,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
453,2,0.45254745254745254,ConcederNegotiationParty@25,(Accept  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
